file,raw_hrr,scaled_linear,affine_linear,cychrr_t,dataset,target,hrr_band,ID
A1106.xlsx,0.11956275273043349,0.08957377086997009,0.09435209536813483,0.08225326125616161,Graded-test temporal holdout,vo2r,0.60-<0.80,
A1108.xlsx,0.016341341341341298,0.01299757789194289,0.00741865624762561,0.020159402901719692,Graded-test temporal holdout,vo2r,0.60-<0.80,
A1116.xlsx,0.005664904926796666,0.03562389030627933,0.03080862306434856,0.04293707757988896,Graded-test temporal holdout,vo2r,0.60-<0.80,
A1117.xlsx,0.08699755718409945,0.05728591120919454,0.06240579405761748,0.05003310112669831,Graded-test temporal holdout,vo2r,0.60-<0.80,
A1120.xlsx,0.11341833450822941,0.08119525033336811,0.08322212310620997,0.07332938150907098,Graded-test temporal holdout,vo2r,0.60-<0.80,
A202.xlsx,0.08095683658109924,0.04934054562743243,0.05211472627628788,0.04162279905783591,Graded-test temporal holdout,vo2r,0.60-<0.80,
A203.xlsx,0.11180797114179637,0.08033496526551857,0.08328561141053963,0.07265219553479645,Graded-test temporal holdout,vo2r,0.60-<0.80,
A204.xlsx,0.07615306815190433,0.0444893337844415,0.04720508458346284,0.03676000596248966,Graded-test temporal holdout,vo2r,0.60-<0.80,
A205.xlsx,0.0349139655862345,0.004920425436994669,0.00969313608684197,0.0024011968853734356,Graded-test temporal holdout,vo2r,0.60-<0.80,
A207.xlsx,0.05738409884057494,0.028742555993485297,0.03518034495494765,0.02175096519050268,Graded-test temporal holdout,vo2r,0.60-<0.80,
A208.xlsx,0.03320802005012524,0.004071438190863641,0.009899552324380778,0.003040994922293927,Graded-test temporal holdout,vo2r,0.60-<0.80,
A220.xlsx,0.04096779418911156,0.012098520420301961,0.01825584297991789,0.010319286274605655,Graded-test temporal holdout,vo2r,0.60-<0.80,
A221.xlsx,0.07291458541458545,0.041312600474924854,0.04410439997080717,0.033598346098346166,Graded-test temporal holdout,vo2r,0.60-<0.80,
A226.xlsx,0.10949111470113088,0.0778050819291839,0.08049337069878332,0.07007031091862503,Graded-test temporal holdout,vo2r,0.60-<0.80,
A232.xlsx,0.00554785020804438,0.0256699160697359,0.022404924682274063,0.03329038011954755,Graded-test temporal holdout,vo2r,0.60-<0.80,
A236.xlsx,0.03741560390097537,0.016312191878659177,0.014238225490360024,0.015666910648634846,Graded-test temporal holdout,vo2r,0.60-<0.80,
A237.xlsx,0.04688138015516541,0.017274853427206083,0.02252419790838811,0.010047703650933049,Graded-test temporal holdout,vo2r,0.60-<0.80,
A238.xlsx,0.06373359261059786,0.032883094171379745,0.036600401337557154,0.025352282639801105,Graded-test temporal holdout,vo2r,0.60-<0.80,
A239.xlsx,0.03561823940715941,0.03637177169662309,0.03729979889778101,0.036555713932308165,Graded-test temporal holdout,vo2r,0.60-<0.80,
A240.xlsx,0.06949799115295652,0.03911777470214106,0.04341426670691784,0.03170176212683651,Graded-test temporal holdout,vo2r,0.60-<0.80,
A241.xlsx,0.05958846752003827,0.030339821884394935,0.036029921716201396,0.02320003325926362,Graded-test temporal holdout,vo2r,0.60-<0.80,
A246.xlsx,0.08175762784701329,0.11285532579295593,0.10944246193937557,0.12044648036565297,Graded-test temporal holdout,vo2r,0.60-<0.80,
A251.xlsx,0.08307533539731693,0.05202187315257767,0.05548921633578063,0.044441516808291226,Graded-test temporal holdout,vo2r,0.60-<0.80,
A274.xlsx,0.08581497949195183,0.11782688192943003,0.11553992422138404,0.1256411998892808,Graded-test temporal holdout,vo2r,0.60-<0.80,
A275.xlsx,0.047008671149907755,0.07644625075564931,0.07098883619284263,0.08363215941749658,Graded-test temporal holdout,vo2r,0.60-<0.80,
A294.xlsx,0.1264100418410043,0.09546699190646851,0.0990703154964096,0.08791358794029519,Graded-test temporal holdout,vo2r,0.60-<0.80,
A295.xlsx,0.1372162975116215,0.10752996882482668,0.112681031666933,0.10028333886047747,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3000.xlsx,0.045858289236494654,0.013268017717191327,0.014842673845401111,0.005312516023810276,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3001.xlsx,0.04059427414690581,0.06938065670497434,0.06312124787861134,0.07640760384321416,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3002.xlsx,0.11130468447541624,0.08062836455042133,0.08456018461978372,0.07314007115079608,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3003.xlsx,0.018066255778120155,0.011335204098043783,0.00583330558675188,0.018512295694048275,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3005.xlsx,0.6479509023618301,0.616881792113944,0.6203298636975526,0.609297615988179,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3008.xlsx,0.005913568747000886,0.03505571828212369,0.031424566502368245,0.04260360648384195,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3009.xlsx,0.01224550957041226,0.032939712907446496,0.02913616654610533,0.04045343115733868,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3010.xlsx,0.001000470809792764,0.028591370141019756,0.02332393910820224,0.03581493502157046,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3011.xlsx,0.022307590846138592,0.009915493328722713,0.007888620555880854,0.017781362153019842,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3012.xlsx,0.053685729824708206,0.025228842886816594,0.029610513274623718,0.024675280875651018,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3013.xlsx,0.06767676767676763,0.03773083632141546,0.04256218049813332,0.030420835621781255,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3014.xlsx,0.016056050211647965,0.014794448227570145,0.015314646466913606,0.022325259759148786,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3018.xlsx,0.09879336349924583,0.06644318805256572,0.06831353912232097,0.058546295404868665,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3019.xlsx,0.11932434526576796,0.08659140706822932,0.08799035930165922,0.07860107949131379,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3020.xlsx,0.014450989085228091,0.028745090902745647,0.025749901909605428,0.03641903189325779,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3022.xlsx,0.021645796064400757,0.019124361095810782,0.016019039307320737,0.018508862076402954,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3023.xlsx,0.06115839243498811,0.031002030210652398,0.035574214198602405,0.023640661938534313,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3024.xlsx,0.13509525947783688,0.10623669843784303,0.11240721446491722,0.0991921320528645,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3027.xlsx,0.09627577084473637,0.06459551914061863,0.06729092769562368,0.056862159327106,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3031.xlsx,0.11484239444765759,0.08353457692099908,0.08668866395887204,0.07589213076335144,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3032.xlsx,0.031931464174454804,0.06170063675737595,0.05759036020898097,0.06915355868978046,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3036.xlsx,0.048039215686274485,0.0178100120072906,0.022292486699128717,0.0131078199601354,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3037.xlsx,0.017970525526580922,0.02969622310408863,0.03023328755373404,0.034002410796210435,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3039.xlsx,0.06420192489943768,0.03312054692092928,0.03655350994466172,0.025533376160655596,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3041.xlsx,0.07895819935691317,0.1097264298002934,0.10590780389968363,0.11723715916778776,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3043.xlsx,0.052751572327043916,0.08425550146237049,0.08134293945249127,0.09194581976597216,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3045.xlsx,0.038456930633760544,0.046277380255063616,0.04391702042503315,0.05407714934134156,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3049.xlsx,0.09700297414779231,0.06633907146526301,0.07028618422869115,0.05885380919698021,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3051.xlsx,0.11893433884786986,0.08717207664663995,0.08976648359472683,0.07941869752619202,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3052.xlsx,0.018339768339768248,0.028979923451016465,0.022666894203380694,0.0359962426031854,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3053.xlsx,0.01928166351606808,0.0498750744682927,0.0458411462570143,0.057343129237108215,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3056.xlsx,0.078356702783089,0.047884694255277936,0.052068137960076255,0.04044627462443399,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3057.xlsx,0.14047853009530048,0.11015615711385963,0.1145238873571825,0.10275426451353865,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3058.xlsx,0.031688681688681775,0.016366711558005065,0.0208104027062375,0.01780902312817197,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3059.xlsx,0.008535307440083831,0.022518154804655466,0.019050811621452463,0.03009851114894187,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3060.xlsx,0.07751044904083165,0.04755146366134899,0.05236673090327976,0.04023827638773936,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3062.xlsx,0.04683155977375136,0.028376568252395207,0.030265185012646467,0.028750906837298196,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3063.xlsx,0.04123195817706552,0.009597955015581508,0.012350321853832261,0.00667064842152439,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3066.xlsx,0.011731783446345845,0.03343515605662517,0.027134887733045232,0.04045400452355702,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3071.xlsx,0.09250830640389601,0.06067601716789173,0.06318418097285688,0.05290554398324121,Graded-test temporal holdout,vo2r,0.60-<0.80,
A3072.xlsx,0.12135752922701104,0.09155875232549354,0.09657132740344765,0.08428467300521875,Graded-test temporal holdout,vo2r,0.60-<0.80,
A4000.xlsx,0.0498445114131828,0.017260967860749654,0.018843909946112625,0.009307108508758655,Graded-test temporal holdout,vo2r,0.60-<0.80,
A4001.xlsx,0.06197196620583717,0.03094931096729303,0.03445459511219756,0.023376474817792647,Graded-test temporal holdout,vo2r,0.60-<0.80,
A530.xlsx,0.1104645004104764,0.08097259438219945,0.0863631021932193,0.073773424279857,Graded-test temporal holdout,vo2r,0.60-<0.80,
A531.xlsx,0.0748661867847914,0.044342148646517365,0.048461514282664264,0.03689102824225704,Graded-test temporal holdout,vo2r,0.60-<0.80,
A535.xlsx,0.26911005719068215,0.23663774516529018,0.23835767657966256,0.2287110381676823,Graded-test temporal holdout,vo2r,0.60-<0.80,
A536.xlsx,0.0045087802562885915,0.025817049842126516,0.021453577277783853,0.033219786347657876,Graded-test temporal holdout,vo2r,0.60-<0.80,
A538.xlsx,0.09606124546880912,0.06561112918146605,0.06982153469657126,0.05817805359189565,Graded-test temporal holdout,vo2r,0.60-<0.80,
A543.xlsx,0.04298573975044567,0.013380545722101123,0.014963300252658629,0.012793769990265602,Graded-test temporal holdout,vo2r,0.60-<0.80,
A547.xlsx,0.01119887371327218,0.024823815369083808,0.02056343650742576,0.032246985851262844,Graded-test temporal holdout,vo2r,0.60-<0.80,
A577.xlsx,0.10535385195826624,0.07472308641391434,0.07871100985795587,0.06724591314110767,Graded-test temporal holdout,vo2r,0.60-<0.80,
A582.xlsx,0.041789629005059115,0.07320250632207548,0.0701778076920564,0.08087059827219856,Graded-test temporal holdout,vo2r,0.60-<0.80,
A600.xlsx,0.01475856697819311,0.022920931818064372,0.018214183885946422,0.030255628466008155,Graded-test temporal holdout,vo2r,0.60-<0.80,
A1085.xlsx,0.1300122436486073,0.09317011947945841,0.08950832460278724,0.08417671231984591,Graded-test temporal holdout,vo2r,0.80-<0.90,
A1086.xlsx,0.035030288196781445,0.0008965987567995937,0.0034312156167680685,0.009666590434464162,Graded-test temporal holdout,vo2r,0.80-<0.90,
A1088.xlsx,0.05932542327689633,0.02234437707091047,0.018511490084680615,0.01619775274162727,Graded-test temporal holdout,vo2r,0.80-<0.90,
A1096.xlsx,0.053502235469448656,0.01814102021298125,0.016303067224205603,0.009509112752921767,Graded-test temporal holdout,vo2r,0.80-<0.90,
A1106.xlsx,0.11751256566267332,0.08078187470179565,0.07725731753853649,0.07181566912829385,Graded-test temporal holdout,vo2r,0.80-<0.90,
A1108.xlsx,0.054704704704704676,0.01868865212867299,0.016044221629396116,0.009896894530464273,Graded-test temporal holdout,vo2r,0.80-<0.90,
A1116.xlsx,0.01922726444322942,0.05517804689860861,0.057742092723950034,0.0639538716269401,Graded-test temporal holdout,vo2r,0.80-<0.90,
A1117.xlsx,0.08788585387519432,0.0510817504740218,0.04746678080628247,0.04209762443634907,Graded-test temporal holdout,vo2r,0.80-<0.90,
A1120.xlsx,0.1157630183590278,0.07798423001608701,0.07316886833971326,0.06876217691173858,Graded-test temporal holdout,vo2r,0.80-<0.90,
A202.xlsx,0.0862454741466987,0.049049837730620105,0.04495266803898679,0.03997013588403597,Graded-test temporal holdout,vo2r,0.80-<0.90,
A203.xlsx,0.07183514282702652,0.033902611727233134,0.02889790519817681,0.024643028995009142,Graded-test temporal holdout,vo2r,0.80-<0.90,
A204.xlsx,0.06285589592252383,0.02517159234434624,0.02047259519942185,0.01597260359850211,Graded-test temporal holdout,vo2r,0.80-<0.90,
A205.xlsx,0.04881952781112442,0.013684237922014897,0.012124527669843066,0.005107480344383686,Graded-test temporal holdout,vo2r,0.80-<0.90,
A207.xlsx,0.08759365541423403,0.051526527384565535,0.04881919392684997,0.04272230192895787,Graded-test temporal holdout,vo2r,0.80-<0.90,
A208.xlsx,0.074812030075188,0.03859942119296289,0.03571291798989196,0.029759682895181272,Graded-test temporal holdout,vo2r,0.80-<0.90,
A220.xlsx,0.07128131120503034,0.03379135151914564,0.029331702337073662,0.024639803407949745,Graded-test temporal holdout,vo2r,0.80-<0.90,
A221.xlsx,0.06778221778221794,0.031473554234522805,0.028468753058556895,0.02261036835504948,Graded-test temporal holdout,vo2r,0.80-<0.90,
A226.xlsx,0.08455573505654279,0.046969544458095425,0.042391380242627896,0.037794505742122064,Graded-test temporal holdout,vo2r,0.80-<0.90,
A232.xlsx,0.019486823855755953,0.01641360736369135,0.018915642154853973,0.02517714102097479,Graded-test temporal holdout,vo2r,0.80-<0.90,
A236.xlsx,0.0743489443789519,0.0373407859690027,0.03347450842590738,0.028306848748661406,Graded-test temporal holdout,vo2r,0.80-<0.90,
A237.xlsx,0.07589832584728473,0.0395950847403822,0.03659696167578941,0.03073322251471411,Graded-test temporal holdout,vo2r,0.80-<0.90,
A238.xlsx,0.02697409542329332,0.009385420594356653,0.012452850108913838,0.018261019899431408,Graded-test temporal holdout,vo2r,0.80-<0.90,
A239.xlsx,0.02496563676567265,0.06000488822573291,0.06144632050128651,0.06855820218509057,Graded-test temporal holdout,vo2r,0.80-<0.90,
A240.xlsx,0.0442893280846286,0.008756911183090077,0.006708111511656734,8.32122646052813e-05,Graded-test temporal holdout,vo2r,0.80-<0.90,
A241.xlsx,0.05921760976193324,0.022236563555947386,0.01840367656971753,0.013396469370791864,Graded-test temporal holdout,vo2r,0.80-<0.90,
A246.xlsx,0.07627847013321865,0.11494047298493115,0.12084357449682104,0.12437812461585174,Graded-test temporal holdout,vo2r,0.80-<0.90,
A251.xlsx,0.05572755417956654,0.0291908830493523,0.03107949980960356,0.02956522163425529,Graded-test temporal holdout,vo2r,0.80-<0.90,
A275.xlsx,0.03039259829481905,0.06777651840763194,0.072105572511582,0.07690218155488576,Graded-test temporal holdout,vo2r,0.80-<0.90,
A294.xlsx,0.0945718270571827,0.05855901187913537,0.05591856845968568,0.049768044551272594,Graded-test temporal holdout,vo2r,0.80-<0.90,
A295.xlsx,0.1613344271260596,0.12546344662951592,0.12299768244325016,0.1167071020892605,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3000.xlsx,0.07305053206954693,0.03499715145163207,0.02984361037144656,0.025708068549534002,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3001.xlsx,0.03766628108733372,0.0011054740427794973,0.0022098593120353227,0.007819261738634564,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3002.xlsx,0.13066202090592338,0.09335298315930796,0.08911615187538835,0.08424559929489883,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3003.xlsx,0.051232665639445285,0.015474133357624265,0.013146856935510765,0.006745238173294532,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3005.xlsx,0.7805602984885854,0.7430989789552491,0.7386746021045449,0.7339544220954751,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3008.xlsx,0.01431111863832668,0.024488105164057306,0.03056020378008284,0.03395925334025185,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3009.xlsx,0.015284164603230788,0.05252683830271487,0.05668193766647944,0.061618022262529215,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3010.xlsx,0.004766949152542277,0.032109037263085616,0.03581253584146177,0.04111071042192571,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3011.xlsx,0.03643738046560696,0.002822928988821749,0.009462886518319502,0.01240663123451713,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3012.xlsx,0.07661172237794417,0.039297656459125696,0.035054632632906535,0.030189045184492225,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3013.xlsx,0.08720538720538723,0.049975310385219684,0.045835724950743895,0.04088720140729607,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3014.xlsx,0.02899819977618845,0.008707964982855976,0.013433885686037206,0.017912290188118685,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3018.xlsx,0.09200603318250367,0.05387138927847013,0.04861776683345398,0.044562469468602095,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3019.xlsx,0.08412225462434675,0.04626908028417637,0.0413621071005329,0.03702886906394448,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3020.xlsx,0.0075368927734499325,0.046257876560100164,0.05223361717815367,0.05570992582890166,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3022.xlsx,0.07607334525939169,0.03951253821483747,0.03619720486002265,0.030587802433423406,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3023.xlsx,0.09204491725768321,0.055114299751069185,0.05134351920060909,0.04609929078014191,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3024.xlsx,0.1573064340239912,0.12077449837220716,0.11749472213710782,0.11185681028948857,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3027.xlsx,0.03857074438971003,0.0012637478808124047,0.004089003188426088,0.008466667895929092,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3031.xlsx,0.12456622325043365,0.08716493788301616,0.08281449726537127,0.07803503576179949,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3036.xlsx,0.032352941176470584,0.003703578874365565,0.006397847871482454,0.01250521485189815,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3037.xlsx,0.009793584967550228,0.027160128610049794,0.03095935357147217,0.0361807754852741,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3039.xlsx,0.02516690183855269,0.023426697257738438,0.024733143317620998,0.023685645065256278,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3041.xlsx,0.06506752411575567,0.101080339293803,0.10372078271325269,0.10987130662166578,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3043.xlsx,0.022222222222222143,0.06009977863926219,0.06503678003917746,0.0693459416863671,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3045.xlsx,0.040955689811566054,0.0027598346011055153,0.002569173807029923,0.006564027295134722,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3049.xlsx,0.06131320064058576,0.024305042230636564,0.020438764687541244,0.015271105010295272,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3051.xlsx,0.10155170371540251,0.06394518526914628,0.059341985901275485,0.05476518439053596,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3052.xlsx,0.05792352502878817,0.02051845372297939,0.016163350460006443,0.011387627429060854,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3053.xlsx,0.014943786687891758,0.021400265420766118,0.024448650060430066,0.030272089882967923,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3056.xlsx,0.07213989802421927,0.034808652517040406,0.030544470837964632,0.02569584759080723,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3057.xlsx,0.13700809508212064,0.10041796902630384,0.09706652727859955,0.09148607627954775,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3058.xlsx,0.018919968919968944,0.041996580089960156,0.04554716509541823,0.05096794458496573,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3059.xlsx,0.02149883378967654,0.016072021765687006,0.02063129981355205,0.02524331709581129,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3060.xlsx,0.10364644732611727,0.0657571422873598,0.06080567164613615,0.05650811132367706,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3062.xlsx,0.009371105359025966,0.04713364895293737,0.05192900409583373,0.056351736606174485,Graded-test temporal holdout,vo2r,0.80-<0.90,
A3063.xlsx,0.04566428003182188,0.007786723614781832,0.002849722214866568,0.001459439432323073,Graded-test temporal holdout,vo2r,0.80-<0.90,
